"","site_name","site_day_key","site_day_label","day_trt","day_an","day","date","image_label","shell_length_um","shell_length_mm"
"6097","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_3",299.703,0.299703
"6098","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_4",259.447,0.259447
"6099","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_4",294.481,0.294481
"6100","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_4",299.926,0.299926
"6101","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_4",298.335,0.298335
"6102","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_4",290.138,0.290138
"6103","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_5",295.843,0.295843
"6104","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_5",295.136,0.295136
"6105","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_5",298.132,0.298132
"6106","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_6",293.227,0.293227
"6107","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_7",306.631,0.306631
"6108","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_7",311.782,0.311782
"6109","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_7",285.359,0.285359
"6110","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_8",301.231,0.301231
"6111","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_8",290.762,0.290762
"6112","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_9",305.566,0.305566
"6113","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_9",324.487,0.324487
"6114","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_9",328.985,0.328985
"6115","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_10",317.543,0.317543
"6116","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_10",301.778,0.301778
"6117","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_10",320.817,0.320817
"6118","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_10",294.821,0.294821
"6119","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_11",318.284,0.318284
"6120","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_11",293.748,0.293748
"6121","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_11",318.101,0.318101
"6122","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_11",313.101,0.313101
"6123","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_12",330.485,0.330485
"6124","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_12",323.517,0.323517
"6125","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_12",308.926,0.308926
"6126","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_12",314.902,0.314902
"6127","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_12",322.534,0.322534
"6128","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_12",303.693,0.303693
"6129","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_12",312.354,0.312354
"6130","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_12",296.558,0.296558
"6131","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_13",330.764,0.330764
"6132","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_13",290.326,0.290326
"6133","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_13",301.493,0.301493
"6134","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_13",317.127,0.317127
"6135","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_14",335.717,0.335717
"6136","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_14",322.298,0.322298
"6137","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_14",325.675,0.325675
"6138","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_14",291.403,0.291403
"6139","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_14",293.991,0.293991
"6140","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_14",313.582,0.313582
"6141","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_14",314.944,0.314944
"6142","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_14",321.627,0.321627
"6143","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_15",325.202,0.325202
"6144","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_15",325.303,0.325303
"6145","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_15",278.554,0.278554
"6146","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_15",301.859,0.301859
"6147","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_15",332.712,0.332712
"6148","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_15",293.498,0.293498
"6149","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_16",308.155,0.308155
"6150","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_16",311.584,0.311584
"6151","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_16",331.833,0.331833
"6152","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_16",312.198,0.312198
"6153","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_17",302.984,0.302984
"6154","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_17",324.803,0.324803
"6155","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_17",310.111,0.310111
"6156","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_17",293.19,0.29319
"6157","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_17",316.987,0.316987
"6158","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_17",311.8,0.3118
"6159","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_17",306.206,0.306206
"6160","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_17",313.167,0.313167
"6161","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_17",322.036,0.322036
"6162","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_18",288.999,0.288999
"6163","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_18",328.277,0.328277
"6164","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_18",316.424,0.316424
"6165","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_18",311.192,0.311192
"6166","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_18",313.176,0.313176
"6167","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_18",315.249,0.315249
"6168","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_19",323.369,0.323369
"6169","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_19",320.99,0.32099
"6170","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_19",336.198,0.336198
"6171","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_20",323.46,0.32346
"6172","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_20",294.144,0.294144
"6173","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_20",322.652,0.322652
"6174","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_20",317.09,0.31709
"6175","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_21",301.409,0.301409
"6176","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_21",330.555,0.330555
"6177","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_21",300.68,0.30068
"6178","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_21",313.197,0.313197
"6179","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_22",306.667,0.306667
"6180","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_22",299.69,0.29969
"6181","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_22",312.7,0.3127
"6182","S2-DEBY","49D11266","DEBY_19_Eyed","19_Eyed","15-21",19,"2023-05-28","DEBY_19_eyed_23",321.183,0.321183
"6183","S2-DEBY","3DE273C2","DEBY_19_Small","19_Small","15-21",19,"2023-05-28","DEBY_19_eyed_23",318.792,0.318792
"6338","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",10905.875,10.905875
"6339","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",13134.528,13.134528
"6340","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",14844.43,14.84443
"6341","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",16455.491,16.455491
"6342","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",23617.164,23.617164
"6343","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",17807.717,17.807717
"6344","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",16282.81,16.28281
"6345","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",12221.31,12.22131
"6346","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",20764.646,20.764646
"6347","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",14380.483,14.380483
"6348","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",15029.871,15.029871
"6349","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",17489.102,17.489102
"6350","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",13127.405,13.127405
"6351","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",14262.867,14.262867
"6352","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",14625.929,14.625929
"6353","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",14881.043,14.881043
"6354","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",16474.885,16.474885
"6355","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",10288.792,10.288792
"6356","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",12286.687,12.286687
"6357","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",13694.901,13.694901
"6358","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",23498.982,23.498982
"6359","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",9380.731,9.380731
"6360","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",15122.863,15.122863
"6361","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",12163.894,12.163894
"6362","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",11188.174,11.188174
"6363","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",15100.983,15.100983
"6364","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",13859.679,13.859679
"6365","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",14355.761,14.355761
"6366","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",16660.21,16.66021
"6367","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",18059.682,18.059682
"6368","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",16915.919,16.915919
"6369","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",12577.809,12.577809
"6370","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",12720.609,12.720609
"6371","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",17100.553,17.100553
"6372","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",21571.032,21.571032
"6373","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",14717.879,14.717879
"6374","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",13267.354,13.267354
"6375","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",13360.027,13.360027
"6376","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",16618.251,16.618251
"6377","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",9961.38,9.96138
"6378","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",11055.321,11.055321
"6379","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",18339.371,18.339371
"6380","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",7065.387,7.065387
"6381","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",17183.936,17.183936
"6382","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",14568.263,14.568263
"6383","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",14950.777,14.950777
"6384","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",16342.635,16.342635
"6385","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",13844.402,13.844402
"6386","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",13490.843,13.490843
"6387","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",15085.647,15.085647
"6388","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",11916.653,11.916653
"6389","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",13867.311,13.867311
"6390","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",21001.113,21.001113
"6391","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",18404.421,18.404421
"6392","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",18602.066,18.602066
"6393","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",12344.068,12.344068
"6394","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",11846.363,11.846363
"6395","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",13404.22,13.40422
"6396","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_1",22284.5,22.2845
"6397","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",12006.044,12.006044
"6398","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",13542.364,13.542364
"6399","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",11035.54,11.03554
"6400","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",13399.473,13.399473
"6401","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",8384.736,8.384736
"6402","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",14973.248,14.973248
"6403","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",19167.133,19.167133
"6404","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",14832.502,14.832502
"6405","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",18344.542,18.344542
"6406","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",14325.353,14.325353
"6407","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",18168.482,18.168482
"6408","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",15721.521,15.721521
"6409","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",11202.624,11.202624
"6410","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",17080.546,17.080546
"6411","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",10599.778,10.599778
"6412","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",10372.779,10.372779
"6413","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",14452.109,14.452109
"6414","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",9526.187,9.526187
"6415","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",16025.031,16.025031
"6416","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",17941.27,17.94127
"6417","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",21304.52,21.30452
"6418","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",15171.877,15.171877
"6419","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",13098.296,13.098296
"6420","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",14594.636,14.594636
"6421","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",13122.673,13.122673
"6422","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",14437.868,14.437868
"6423","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",8674.468,8.674468
"6424","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",18571.618,18.571618
"6425","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",17112.722,17.112722
"6426","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",18195.807,18.195807
"6427","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",11044.524,11.044524
"6428","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",14173.253,14.173253
"6429","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",17080.922,17.080922
"6430","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_2",17574.661,17.574661
"6431","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",15966.01,15.96601
"6432","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",20513.404,20.513404
"6433","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",18248.171,18.248171
"6434","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",8831.635,8.831635
"6435","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",17861.034,17.861034
"6436","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",15687.722,15.687722
"6437","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",18071.579,18.071579
"6438","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",15522.531,15.522531
"6439","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",16314.063,16.314063
"6440","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",17579.99,17.57999
"6441","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",13720.893,13.720893
"6442","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",21174.286,21.174286
"6443","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",15973.888,15.973888
"6444","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",14501.843,14.501843
"6445","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",15168.184,15.168184
"6446","S2-DEBY","B96B15D8","DEBY_78_Predep","78_Predep","78",78,"2023-07-26","DEBY_PreDep_3",16522.977,16.522977
