"phenotyping_key","phenotyping_label","phenotyping_bag_key","phenotyping_timestamp","shell_length_mm","shell_width_mm","tissue_wetweight_g","shell_dryweight_g","tissue_dryweight_g","phenotyping_notes","macroparasites","username","phenBags_TissueCollected","phenBags_VialLabel","FreezerBox_ID","phenBags_VialBuffer","phenBags_tissueType","phenBags_ShellBagID","CI","samplingTimePoint","site","population","bagID","grouping","site.pop"
"18e0699a","2024-11-11_MVP-NH-4_ALIVE__700","4d34f614","1/31/2025 13:37:11",59,31,2.6,12.35,0.21,NA,"pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_71087","Box80_247","95_pure_EtOH","gills","CviMVPe_71087",1.70040485829959,"2024-11","YR","W5-NH","NH-4","Wild","YR.NH"
"6de2339c","2024-11-11_MVP-NH-4_ALIVE__701","4d34f614","1/31/2025 13:40:14",36,26,1.15,6.98,0.1,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_71088","Box80_247","95_pure_EtOH","gills","CviMVPe_71088",1.43266475644699,"2024-11","YR","W5-NH","NH-4","Wild","YR.NH"
"dab18d83","2024-11-11_MVP-SEEDMIX-6_ALIVE__702","69d06b8a","1/31/2025 13:46:48",74,56,5.69,35.76,0.61,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_71089","Box80_247","95_pure_EtOH","gills","CviMVPe_71089",1.70581655480984,"2024-11","YR","H2-SEEDMIX","SEEDMIX-6","Mixtures","YR.SEEDMIX"
"1e3a463b","2024-11-11_MVP-SEEDMIX-6_ALIVE__703","69d06b8a","1/31/2025 13:49:25",65,47,5.24,18.59,0.49,NA,"pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_13208","Box80_247","95_pure_EtOH","gills","CviMVPe_13208",2.63582571274879,"2024-11","YR","H2-SEEDMIX","SEEDMIX-6","Mixtures","YR.SEEDMIX"
"4d8b9c28","2024-11-11_MVP-SEEDMIX-6_ALIVE__704","69d06b8a","1/31/2025 13:52:14",65,52,9.3,25.9,0.71,"juvenile fouling",NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13209","Box80_247","95_pure_EtOH","gills","CviMVPe_13209",2.74131274131274,"2024-11","YR","H2-SEEDMIX","SEEDMIX-6","Mixtures","YR.SEEDMIX"
"3e803d14","2024-11-11_MVP-SEEDMIX-6_ALIVE__705","69d06b8a","1/31/2025 13:58:07",54,44,2.59,17.33,0.27,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13210","Box80_247","95_pure_EtOH","gills","CviMVPe_13210",1.55799192152337,"2024-11","YR","H2-SEEDMIX","SEEDMIX-6","Mixtures","YR.SEEDMIX"
"2b1e1785","2024-11-11_MVP-SEEDMIX-6_ALIVE__706","69d06b8a","1/31/2025 14:00:09",68,51,6.83,34.39,0.72,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13211","Box80_247","95_pure_EtOH","gills","CviMVPe_13211",2.09363186972957,"2024-11","YR","H2-SEEDMIX","SEEDMIX-6","Mixtures","YR.SEEDMIX"
"1c0088e2","2024-11-6_MVP-SEEDMIX-2_ALIVE__702","35a9a0c0","2/7/2025 9:36:31",71,51,8,23.9,1.04,"still a little frozen",NA,"mayakrattli@gmail.com",TRUE,"CviMVPe_13212","Box80_247","95_pure_EtOH","gills","CviMVPe_13212",4.35146443514644,"2024-11","LEW","H2-SEEDMIX","SEEDMIX-2","Mixtures","LEW.SEEDMIX"
"079276cd","2024-11-6_MVP-SEEDMIX-2_ALIVE__703","35a9a0c0","2/7/2025 9:47:43",68,41,9.2,32.19,0.67,"still a little frozen",NA,"mayakrattli@gmail.com",TRUE,"CviMVPe_","Box80_247","95_pure_EtOH","gills","CviMVPe_",2.08139173656415,"2024-11","LEW","H2-SEEDMIX","SEEDMIX-2","Mixtures","LEW.SEEDMIX"
"fec20cd5","2024-11-11_MVP-SEEDMIX-2_ALIVE__704","35a9a0c0","2/7/2025 9:55:00",50,40,2.86,9.32,0.36,"still a little frozen, accidentally labeled as seedmix-6 on tray but data is correct in app",NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13215","Box80_247","95_pure_EtOH","gills","CviMVPe_13215",3.86266094420601,"2024-11","LEW","H2-SEEDMIX","SEEDMIX-2","Mixtures","LEW.SEEDMIX"
"5286f558","2024-11-11_MVP-SEEDMIX-2_ALIVE__705","35a9a0c0","2/7/2025 9:58:00",55,39,5.31,12.46,0.41,"still a little frozen, accidentally labeled as seedmix-6 on tray but data is correct in app",NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13215","Box80_247","95_pure_EtOH","gills","CviMVPe_13215",3.29052969502408,"2024-11","LEW","H2-SEEDMIX","SEEDMIX-2","Mixtures","LEW.SEEDMIX"
"e18062be","2024-11-11_MVP-SEEDMIX-2_ALIVE__706","35a9a0c0","2/7/2025 10:01:41",55,35,2.97,12.19,0.38,"still a little frozen, accidentally labeled as seedmix-6 on tray but data is correct in app",NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13126","Box80_247","95_pure_EtOH","gills","CviMVPe_13126",3.11730926989336,"2024-11","LEW","H2-SEEDMIX","SEEDMIX-2","Mixtures","LEW.SEEDMIX"
"c8797639","2024-11-11_MVP-TX-4_ALIVE__707","f1ea4ced","2/7/2025 10:10:34",50,35,2.91,16.19,0.15,"still a little frozen","pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_13217","Box80_247","95_pure_EtOH","gills","CviMVPe_13217",0.926497838171711,"2024-11","YR","W1-TX","TX-4","Wild","YR.TX"
"73eb0d2a","2024-11-11_MVP-TX-4_ALIVE__708","f1ea4ced","2/7/2025 10:16:20",50,40,2.32,19.46,0.29,"still a little frozen",NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13218","Box80_247","95_pure_EtOH","gills","CviMVPe_13218",1.49023638232271,"2024-11","YR","W1-TX","TX-4","Wild","YR.TX"
"c086999f","2024-11-11_MVP-TX-4_ALIVE__709","f1ea4ced","2/7/2025 10:18:27",39,39,1.94,16.27,0.18,"still a little frozen",NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13219","Box80_247","95_pure_EtOH","gills","CviMVPe_13219",1.10633066994468,"2024-11","YR","W1-TX","TX-4","Wild","YR.TX"
"eab239cd","2024-11-11_MVP-TX-4_ALIVE__710","f1ea4ced","2/7/2025 10:20:33",40,29,2.47,11.06,0.18,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13220","Box80_247","95_pure_EtOH","gills","CviMVPe_13220",1.62748643761302,"2024-11","YR","W1-TX","TX-4","Wild","YR.TX"
"975b482d","2024-11-11_MVP-TX-4_ALIVE__711","f1ea4ced","2/7/2025 10:25:01",39,30,1.91,15.12,0.16,NA,"pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_13221","Box80_247","95_pure_EtOH","gills","CviMVPe_13221",1.05820105820106,"2024-11","YR","W1-TX","TX-4","Wild","YR.TX"
"c98323f7","2024-11-11_MVP-LOLA-5_ALIVE__712","6407b360","2/7/2025 10:28:58",56,50,4.87,30.04,0.36,"juvenile oyster growing on back",NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13222","Box80_247","95_pure_EtOH","gills","CviMVPe_13222",1.19840213049268,"2024-11","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"a5b6ad1e","2024-11-11_MVP-LOLA-5_ALIVE__713","6407b360","2/7/2025 10:31:40",63,55,6.25,28.96,0.53,NA,"pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_13223","Box80_247","95_pure_EtOH","gills","CviMVPe_13223",1.83011049723757,"2024-11","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"18385599","2024-11-11_MVP-LOLA-5_ALIVE__714","6407b360","2/7/2025 10:33:45",65,42,4.83,26.27,0.31,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13224","Box80_247","95_pure_EtOH","gills","CviMVPe_13224",1.18005329272935,"2024-11","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"237b4138","2024-11-11_MVP-LOLA-5_ALIVE__715","6407b360","2/7/2025 10:38:44",65,43,3.02,21.17,0.25,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13225","Box80_247","95_pure_EtOH","gills","CviMVPe_13225",1.18091639111951,"2024-11","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"55dd73f5","2024-11-11_MVP-LOLA-5_ALIVE__716","6407b360","2/7/2025 10:41:36",63,44,4.54,21.88,0.39,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13226","Box80_247","95_pure_EtOH","gills","CviMVPe_13226",1.78244972577697,"2024-11","YR","S1-LOLA","LOLA-5","Selection","YR.LOLA"
"57ef9c94","2024-11-11_MVP-LARMIX-4_ALIVE__717","c94b8541","2/7/2025 10:45:34",79,47,8.29,24.66,0.72,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13227","Box80_247","95_pure_EtOH","gills","CviMVPe_13227",2.91970802919708,"2024-11","YR","H1-LARMIX","LARMIX-4","Mixtures","YR.LARMIX"
"4f26cfda","2024-11-11_MVP-LARMIX-4_ALIVE__718","c94b8541","2/7/2025 10:47:49",75,50,7.17,26.43,0.44,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13228","Box80_247","95_pure_EtOH","gills","CviMVPe_13228",1.66477487703367,"2024-11","YR","H1-LARMIX","LARMIX-4","Mixtures","YR.LARMIX"
"0be5e138","2024-11-11_MVP-LARMIX-4_ALIVE__719","c94b8541","2/7/2025 10:51:33",65,40,7.3,27.23,0.96,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13229","Box80_247","95_pure_EtOH","gills","CviMVPe_13229",3.52552331986779,"2024-11","YR","H1-LARMIX","LARMIX-4","Mixtures","YR.LARMIX"
"9440bb45","2024-11-11_MVP-LARMIX-4_ALIVE__720","c94b8541","2/7/2025 10:53:49",55,42,4.68,17.24,0.49,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13230","Box80_247","95_pure_EtOH","gills","CviMVPe_13230",2.84222737819026,"2024-11","YR","H1-LARMIX","LARMIX-4","Mixtures","YR.LARMIX"
"b9a014b2","2024-11-11_MVP-LARMIX-4_ALIVE__721","c94b8541","2/7/2025 10:56:13",49,33,2.66,8.95,0.37,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13231","Box80_247","95_pure_EtOH","gills","CviMVPe_13231",4.1340782122905,"2024-11","YR","H1-LARMIX","LARMIX-4","Mixtures","YR.LARMIX"
"72b725c0","2024-11-11_MVP-LARMIX-6_ALIVE__722","a2ee5f78","2/7/2025 11:01:04",62,44,5.23,19.19,0.55,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13232","Box80_247","95_pure_EtOH","gills","CviMVPe_13232",2.86607608129234,"2024-11","YR","H1-LARMIX","LARMIX-6","Mixtures","YR.LARMIX"
"c466c5f2","2024-11-11_MVP-LARMIX-6_ALIVE__723","a2ee5f78","2/7/2025 11:08:29",64,44,6.45,23.38,0.54,NA,"pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_13233","Box80_247","95_pure_EtOH","gills","CviMVPe_13233",2.30966638152267,"2024-11","YR","H1-LARMIX","LARMIX-6","Mixtures","YR.LARMIX"
"efb3d00d","2024-11-11_MVP-LARMIX-6_ALIVE__724","a2ee5f78","2/7/2025 11:12:03",73,46,9.26,27.99,0.88,NA,"pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_13234","Box80_247","95_pure_EtOH","gills","CviMVPe_13234",3.14397999285459,"2024-11","YR","H1-LARMIX","LARMIX-6","Mixtures","YR.LARMIX"
"636b17b6","2024-11-11_MVP-LARMIX-6_ALIVE__725","a2ee5f78","2/7/2025 11:17:01",55,50,8.54,25.93,1.05,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13235","Box80_247","95_pure_EtOH","gills","CviMVPe_13235",4.04936367142306,"2024-11","YR","H1-LARMIX","LARMIX-6","Mixtures","YR.LARMIX"
"cc95945c","2024-11-11_MVP-LARMIX-6_ALIVE__726","a2ee5f78","2/7/2025 11:20:39",49,32,3.14,12.45,0.38,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13236","Box80_247","95_pure_EtOH","gills","CviMVPe_13236",3.05220883534137,"2024-11","YR","H1-LARMIX","LARMIX-6","Mixtures","YR.LARMIX"
"11b52913","2024-11-11_MVP-DEBY-5_ALIVE__727","51773479","2/7/2025 11:25:47",86,52,9.9,37.55,0.7,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13237","Box80_247","95_pure_EtOH","gills","CviMVPe_13237",1.8641810918775,"2024-11","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"7d97dc4a","2024-11-11_MVP-DEBY-5_ALIVE__728","51773479","2/7/2025 11:34:17",62,45,5.8,19.9,0.62,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13238","Box80_247","95_pure_EtOH","gills","CviMVPe_13238",3.11557788944724,"2024-11","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"8a18ffdf","2024-11-11_MVP-DEBY-5_ALIVE__730","51773479","2/7/2025 11:43:18",75,60,7.7,41.89,0.74,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13240","Box80_247","95_pure_EtOH","gills","CviMVPe_13240",1.76653139174027,"2024-11","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"dd9c056a","2024-11-11_MVP-DEBY-5_ALIVE__731","51773479","2/7/2025 11:47:21",65,50,5.4,19.15,1,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13241","Box80_247","95_pure_EtOH","gills","CviMVPe_13241",5.22193211488251,"2024-11","YR","S2-DEBY","DEBY-5","Selection","YR.DEBY"
"fe8b4904","2024-11-11_MVP-FL-4_ALIVE__732","53e75be2","2/7/2025 11:54:27",62,45,5.3,19.05,0.51,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13242","Box80_247","95_pure_EtOH","gills","CviMVPe_13242",2.67716535433071,"2024-11","YR","W3-FL","FL-4","Wild","YR.FL"
"8100c3c1","2024-11-11_MVP-FL-4_ALIVE__733","53e75be2","2/7/2025 12:01:44",60,46,6.1,20.41,0.57,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13243","Box80_247","95_pure_EtOH","gills","CviMVPe_13243",2.79274865262126,"2024-11","YR","W3-FL","FL-4","Wild","YR.FL"
"aafd75cd","2024-11-11_MVP-FL-4_ALIVE__734","53e75be2","2/7/2025 12:06:18",70,45,5.7,24.67,0.56,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13244","Box80_247","95_pure_EtOH","gills","CviMVPe_13244",2.26996351844345,"2024-11","YR","W3-FL","FL-4","Wild","YR.FL"
"e4ddb30f","2024-11-11_MVP-FL-4_ALIVE__735","53e75be2","2/7/2025 12:10:07",64,36,3.6,14.85,0.46,"pea crab found in already dried oyster","pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_13245","Box80_247","95_pure_EtOH","gills","CviMVPe_13245",3.0976430976431,"2024-11","YR","W3-FL","FL-4","Wild","YR.FL"
"c4d2c27f","2024-11-11_MVP-FL-4_ALIVE__736","53e75be2","2/7/2025 12:13:32",52,36,2.9,11.06,0.32,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13246","Box80_247","95_pure_EtOH","gills","CviMVPe_13246",2.89330922242315,"2024-11","YR","W3-FL","FL-4","Wild","YR.FL"
"074f5a06","2024-11-8_MVP-LARMIX-5_ALIVE__737","efb56f12","2/7/2025 13:07:36",73,52,5.21,33.32,0.66,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13247","Box80_247","95_pure_EtOH","gills","CviMVPe_13247",1.98079231692677,"2024-11","YR","H1-LARMIX","LARMIX-5","Mixtures","YR.LARMIX"
"38b3675d","2024-11-8_MVP-LARMIX-5_ALIVE__738","efb56f12","2/7/2025 13:12:57",54,39,2,14.26,0.25,NA,"pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_13248","Box80_247","95_pure_EtOH","gills","CviMVPe_13248",1.7531556802244,"2024-11","YR","H1-LARMIX","LARMIX-5","Mixtures","YR.LARMIX"
"35e90ddc","2024-11-8_MVP-LARMIX-5_ALIVE__739","efb56f12","2/7/2025 13:16:28",68,40,2.84,25.9,0.38,NA,"pea crab","camillerumberger11@gmail.com",TRUE,"CviMVPe_13249","Box80_247","95_pure_EtOH","gills","CviMVPe_13249",1.46718146718147,"2024-11","YR","H1-LARMIX","LARMIX-5","Mixtures","YR.LARMIX"
"9cd21c7a","2024-11-8_MVP-LARMIX-5_ALIVE__740","efb56f12","2/7/2025 13:21:54",53,44,3.64,21.98,0.56,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13250","Box80_247","95_pure_EtOH","gills","CviMVPe_13250",2.54777070063694,"2024-11","YR","H1-LARMIX","LARMIX-5","Mixtures","YR.LARMIX"
"a04ca172","2024-11-8_MVP-LARMIX-5_ALIVE__741","efb56f12","2/7/2025 13:24:06",53,48,3.92,21.66,0.62,"juvenile on oyster",NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13251","Box80_247","95_pure_EtOH","gills","CviMVPe_13251",2.86241920590951,"2024-11","YR","H1-LARMIX","LARMIX-5","Mixtures","YR.LARMIX"
"7d29f5f8","2024-11-7_MVP-LARMIX-1_ALIVE__742","c9bf03ae","2/7/2025 13:27:10",74,46,5.99,44.69,1.03,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13252","Box80_247","95_pure_EtOH","gills","CviMVPe_13252",2.30476616692772,"2024-11","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"8d9d0688","2024-11-7_MVP-LARMIX-1_ALIVE__743","c9bf03ae","2/7/2025 13:33:36",72,48,4.94,19.84,0.72,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13253","Box80_247","95_pure_EtOH","gills","CviMVPe_13253",3.62903225806452,"2024-11","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"0ee105d8","2024-11-7_MVP-LARMIX-1_ALIVE__744","c9bf03ae","2/7/2025 13:36:28",84,52,13.62,30.94,1.4,"weighed this one twice, it is definitely 13.62! may be extra juicy though",NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13254","Box80_247","95_pure_EtOH","gills","CviMVPe_13254",4.52488687782805,"2024-11","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"4e7226a8","2024-11-7_MVP-LARMIX-1_ALIVE__745","c9bf03ae","2/7/2025 13:38:47",83,55,8.57,39.74,1.2,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13255","Box80_247","95_pure_EtOH","gills","CviMVPe_13255",3.01962757926522,"2024-11","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"c36a2656","2024-11-7_MVP-LARMIX-1_ALIVE__746","c9bf03ae","2/7/2025 13:41:45",74,49,8.01,32.92,0.83,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13256","Box80_247","95_pure_EtOH","gills","CviMVPe_13256",2.52126366950182,"2024-11","LEW","H1-LARMIX","LARMIX-1","Mixtures","LEW.LARMIX"
"e52fceba","2024-11-6_MVP-TX-3_ALIVE__747","a50f2d6d","2/7/2025 13:47:26",84,61,8.66,47.2,1.62,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13257","Box80_247","95_pure_EtOH","gills","CviMVPe_13257",3.43220338983051,"2024-11","LEW","W1-TX","TX-3","Wild","LEW.TX"
"13529d4e","2024-11-6_MVP-TX-3_ALIVE__748","a50f2d6d","2/7/2025 13:51:14",98,34,5.34,24.48,0.56,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13258","Box80_247","95_pure_EtOH","gills","CviMVPe_13258",2.28758169934641,"2024-11","LEW","W1-TX","TX-3","Wild","LEW.TX"
"05a04209","2024-11-6_MVP-TX-3_ALIVE__749","a50f2d6d","2/7/2025 13:53:52",72,49,5.17,33.59,0.85,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13259","Box80_247","95_pure_EtOH","gills","CviMVPe_13259",2.53051503423638,"2024-11","LEW","W1-TX","TX-3","Wild","LEW.TX"
"eb3c4307","2024-11-6_MVP-TX-3_ALIVE__750","a50f2d6d","2/7/2025 13:58:24",84,56,4.84,30.24,0.69,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13260","Box80_247","95_pure_EtOH","gills","CviMVPe_13260",2.28174603174603,"2024-11","LEW","W1-TX","TX-3","Wild","LEW.TX"
"49503074","2024-11-6_MVP-TX-3_ALIVE__751","a50f2d6d","2/7/2025 14:01:50",108,55,13.62,48.38,1.83,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13261","Box80_247","95_pure_EtOH","gills","CviMVPe_13261",3.78255477470029,"2024-11","LEW","W1-TX","TX-3","Wild","LEW.TX"
"a961d419","2024-11-6_MVP-ME-2_ALIVE__752","65444a27","2/21/2025 9:45:52",66,46,4.87,15.7,0.65,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13262","Box80_247","95_pure_EtOH","gills","CviMVPe_13262",4.14012738853503,"2024-11","LEW","W6-ME","ME-2","Wild","LEW.ME"
"d3927502","2024-11-6_MVP-ME-2_ALIVE__753","65444a27","2/21/2025 10:04:59",73,52,6.66,22.29,0.95,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13263","Box80_247","95_pure_EtOH","gills","CviMVPe_13263",4.26200089726335,"2024-11","LEW","W6-ME","ME-2","Wild","LEW.ME"
"d664a5c2","2024-11-6_MVP-ME-2_ALIVE__755","65444a27","2/21/2025 10:12:57",49,33,1.54,9.56,0.17,"shell was open",NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13264","Box80_247","95_pure_EtOH","gills","CviMVPe_13264",1.77824267782427,"2024-11","LEW","W6-ME","ME-2","Wild","LEW.ME"
"62e548f3","2024-11-6_MVP-ME-2_ALIVE__756","65444a27","2/21/2025 10:16:30",46,31,1.15,5.42,0.15,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13265","Box80_247","95_pure_EtOH","gills","CviMVPe_13265",2.76752767527675,"2024-11","LEW","W6-ME","ME-2","Wild","LEW.ME"
"3de3e625","2024-11-6_MVP-LOLA-2_ALIVE__757","4ee63e68","2/21/2025 10:21:25",57,40,2.31,14.07,0.33,"possible shell fragment dried into tissue, may have inflated dry tissue weight slightly",NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13266","Box80_247","95_pure_EtOH","gills","CviMVPe_13266",2.3454157782516,"2024-11","LEW","S1-LOLA","LOLA-2","Selection","LEW.LOLA"
"f501a76b","2024-11-6_MVP-LOLA-2_ALIVE__758","4ee63e68","2/21/2025 10:26:30",89,46,5.67,23.89,0.83,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13267","Box80_247","95_pure_EtOH","gills","CviMVPe_13267",3.4742570113018,"2024-11","LEW","S1-LOLA","LOLA-2","Selection","LEW.LOLA"
"a3c16c72","2024-11-6_MVP-LOLA-2_ALIVE__759","4ee63e68","2/21/2025 10:32:33",70,47,4.67,19.84,0.79,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13268","Box80_247","95_pure_EtOH","gills","CviMVPe_13268",3.98185483870968,"2024-11","LEW","S1-LOLA","LOLA-2","Selection","LEW.LOLA"
"b4c00e81","2024-11-6_MVP-LOLA-2_ALIVE__760","4ee63e68","2/21/2025 10:37:06",74,53,5.49,24.16,0.67,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13269","Box80_247","95_pure_EtOH","gills","CviMVPe_13269",2.77317880794702,"2024-11","LEW","S1-LOLA","LOLA-2","Selection","LEW.LOLA"
"aa9b2cca","2024-11-6_MVP-LOLA-2_ALIVE__761","4ee63e68","2/21/2025 10:40:00",83,47,6.1,32.12,0.7,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13270","Box80_247","95_pure_EtOH","gills","CviMVPe_13270",2.17932752179328,"2024-11","LEW","S1-LOLA","LOLA-2","Selection","LEW.LOLA"
"06b5918f","2024-11-6_MVP-FL-2_ALIVE__762","8410a527","2/21/2025 10:44:34",60,36,3.2,16.91,0.46,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13271","Box80_247","95_pure_EtOH","gills","CviMVPe_13271",2.72028385570668,"2024-11","LEW","W3-FL","FL-2","Wild","LEW.FL"
"4bcb387d","2024-11-6_MVP-FL-2_ALIVE__763","8410a527","2/21/2025 10:49:46",52,41,2.6,10.24,0.38,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13272","Box80_247","95_pure_EtOH","gills","CviMVPe_13272",3.7109375,"2024-11","LEW","W3-FL","FL-2","Wild","LEW.FL"
"1f6c98a0","2024-11-6_MVP-FL-2_ALIVE__764","8410a527","2/21/2025 10:53:28",62,45,6.33,16.59,0.76,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13273","Box80_247","95_pure_EtOH","gills","CviMVPe_13273",4.58107293550332,"2024-11","LEW","W3-FL","FL-2","Wild","LEW.FL"
"c4511abe","2024-11-6_MVP-FL-2_ALIVE__765","8410a527","2/21/2025 10:56:07",56,45,3.96,14.12,0.61,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13274","Box80_247","95_pure_EtOH","gills","CviMVPe_13274",4.32011331444759,"2024-11","LEW","W3-FL","FL-2","Wild","LEW.FL"
"d6f6a56a","2024-11-6_MVP-FL-2_ALIVE__766","8410a527","2/21/2025 10:59:09",50,30,1.83,7.66,0.24,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13275","Box80_247","95_pure_EtOH","gills","CviMVPe_13275",3.1331592689295,"2024-11","LEW","W3-FL","FL-2","Wild","LEW.FL"
"f8b5afaa","2024-11-7_MVP-ME-1_ALIVE__767","dc939d65","2/21/2025 11:03:21",64,39,2.92,13.36,0.37,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13276","Box80_247","95_pure_EtOH","gills","CviMVPe_13276",2.76946107784431,"2024-11","LEW","W6-ME","ME-1","Wild","LEW.ME"
"faa18b28","2024-11-7_MVP-ME-1_ALIVE__768","dc939d65","2/21/2025 11:09:05",62,42,5.74,15.98,0.59,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13277","Box80_247","95_pure_EtOH","gills","CviMVPe_13277",3.69211514392991,"2024-11","LEW","W6-ME","ME-1","Wild","LEW.ME"
"1913b6b1","2024-11-7_MVP-ME-1_ALIVE__769","dc939d65","2/21/2025 11:12:33",59,46,4.52,13.5,0.64,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13278","Box80_247","95_pure_EtOH","gills","CviMVPe_13278",4.74074074074074,"2024-11","LEW","W6-ME","ME-1","Wild","LEW.ME"
"bc34bd5e","2024-11-7_MVP-ME-1_ALIVE__770","dc939d65","2/21/2025 11:15:24",44,37,2.13,7.3,0.21,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13279","Box80_247","95_pure_EtOH","gills","CviMVPe_13279",2.87671232876712,"2024-11","LEW","W6-ME","ME-1","Wild","LEW.ME"
"dab5cc1a","2024-11-7_MVP-ME-1_ALIVE__771","dc939d65","2/21/2025 11:18:32",38,32,0.96,4.02,0.09,NA,NA,"camillerumberger11@gmail.com",TRUE,"CviMVPe_13280","Box80_247","95_pure_EtOH","gills","CviMVPe_13280",2.23880597014925,"2024-11","LEW","W6-ME","ME-1","Wild","LEW.ME"
